DTC Kodu,Başlık,Alt Sistem,Öncelik,Neden Sayısı,Adım Sayısı
P2440,"Secondary air injection (AIR) switching valve, bank 1 - valve stuck open",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2441,"Secondary air injection (AIR) switching valve, bank 1 - valve stuck closed",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2442,"Secondary air injection (AIR) switching valve, bank 2 - valve stuck open",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2443,"Secondary air injection (AIR) switching valve, bank 2 - valve stuck closed",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2444,"Secondary air injection (AIR) pump, bank 1 - pump stuck on",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2445,"Secondary air injection (AIR) pump, bank 1 - pump stuck off",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2446,"Secondary air injection (AIR) pump, bank 2 - pump stuck on",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2447,"Secondary air injection (AIR) pump, bank 2 - pump stuck off",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2448,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P244A,Diesel particulate filter (DPF) - differential pressure too low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P244B,Diesel particulate filter (DPF) - differential pressure too high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P244C,"Diesel particulate filter (DPF), bank 1 - exhaust temperature too low for regeneration",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P244D,"Diesel particulate filter (DPF), bank 1 - exhaust temperature too high for regeneration",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P244E,"Diesel particulate filter (DPF), bank 2 - exhaust temperature too low for regeneration",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P244F,"Diesel particulate filter (DPF), bank 2 - exhaust temperature too high for regeneration",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2450,Evaporative Emission System Switching Valve Performance/Stuck Open,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2452,"Diesel Particulate Filter Pressure Sensor ""A"" Circuit",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,4,3
P2453,"Diesel Particulate Filter Pressure Sensor ""A"" Circuit Range/Performance",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,4,3
P2454,"Diesel Particulate Filter Pressure Sensor ""A"" Circuit Low",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,4,3
P2455,"Diesel Particulate Filter Pressure Sensor ""A"" Circuit High",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,4,3
P2456,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2457,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2458,Diesel Particulate Filter Regeneration Duration,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2459,Diesel Particulate Filter Regeneration Frequency,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P245A,Exhaust gas recirculation (EGR) cooler bypass valve - control circuit malfunction,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P245B,"Exhaust gas recirculation (EGR) cooler bypass valve - control circuit range/performance / Heated oxygen sensor (H02S) 1, bank 1 - no signal",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P245C,"Exhaust gas recirculation (EGR) cooler bypass valve - control circuit low / Heated oxygen sensor (H02S) 1, bank 1 - signal high, heater circuit",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P245D,"Exhaust gas recirculation (EGR) cooler bypass valve - control circuit high / Heated oxygen sensor (H02S) 1, bank 1 - signal low",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P245E,Diesel particulate filter (DPF) pressure sensor B - circuit malfunction,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P245F,Diesel particulate filter (DPF) pressure differential sensor 8 - circuit range/performance,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2460,"Diesel Particulate Filter Pressure Sensor ""B"" Circuit Low",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2461,"Diesel Particulate Filter Pressure Sensor ""B"" Circuit High",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2462,"Diesel Particulate Filter Pressure Sensor ""B"" Circuit Intermittent/Erratic",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2463,Diesel Particulate Filter Restriction - Soot Accumulation,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2464,Diesel Particulate Filter Differential Pressure Too Low Bank 2,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2465,Diesel Particulate Filter Differential Pressure Too High Bank 2,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2466,Exhaust Gas Temperature Sensor Circuit Bank 2 Sensor 3,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2467,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 3,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2468,Exhaust Gas Temperature Sensor Circuit Low Bank 2 Sensor 3,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2469,Exhaust Gas Temperature Sensor Circuit High Bank 2 Sensor 3,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P246A,Exhaust Gas Temperature Sensor Circuit Intermittent/Erratic Bank 2 Sensor 3,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P246B,Vehicle Conditions Incorrect for Diesel Particulate Filter Regeneration,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P246C,Diesel Particulate Filter Restriction - Forced Limited Power,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P246D,"Diesel Particulate Filter Pressure Sensor ""A""/""B"" Correlation",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P246E,Exhaust Gas Temperature Sensor Circuit Bank 1 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P246F,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 1 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2470,Exhaust Gas Temperature Sensor Circuit Low Bank 1 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2471,Exhaust Gas Temperature Sensor Circuit High Bank 1 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2472,Exhaust Gas Temperature Sensor Circuit Intermittent/Erratic Bank 1 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2473,Exhaust Gas Temperature Sensor Circuit Bank 2 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2474,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2475,Exhaust Gas Temperature Sensor Circuit Low Bank 2 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2476,Exhaust Gas Temperature Sensor Circuit High Bank 2 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2477,Exhaust Gas Temperature Sensor Circuit Intermittent/Erratic Bank 2 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2478,Exhaust Gas Temperature Out of Range Bank 1 Sensor 1,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2479,Exhaust Gas Temperature Out of Range Bank 1 Sensor 2,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P247A,Exhaust Gas Temperature Out of Range Bank 1 Sensor 3,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P247B,Exhaust Gas Temperature Out of Range Bank 1 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P247C,Exhaust Gas Temperature Out of Range Bank 2 Sensor 1,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P247D,Exhaust Gas Temperature Out of Range Bank 2 Sensor 2,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P247E,Exhaust Gas Temperature Out of Range Bank 2 Sensor 3,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P247F,Exhaust Gas Temperature Out of Range Bank 2 Sensor 4,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2480,Exhaust Gas Temperature Sensor Circuit/Open Bank 1 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2481,Exhaust Gas Temperature Sensor Circuit Low Bank 1 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2482,Exhaust Gas Temperature Sensor Circuit High Bank 1 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2483,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 1 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2484,Exhaust Gas Temperature Sensor Circuit Intermittent/Erratic Bank 1 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2485,Exhaust Gas Temperature Sensor Circuit/Open Bank 2 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2486,Exhaust Gas Temperature Sensor Circuit Low Bank 2 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2487,Exhaust Gas Temperature Sensor Circuit High Bank 2 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2488,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2489,Exhaust Gas Temperature Sensor Circuit Intermittent/Erratic Bank 2 Sensor 5,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2494,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2495,EGR Cooler Bypass Bank 1 Position Sensor Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P249A,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P249D,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24A0,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24A4,Diesel Particulate Filter Soot Accumulation Excessive,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24A7,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24A8,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24AC,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24AE,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24AF,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24B0,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24B3,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24B4,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24C2,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24C6,Particulate Matter Sensor Temperature Circuit Error,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24C7,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24D1,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P24D6,"Generic (SAE-defined) powertrain code in the P2 range, covering fuel and air metering, injector circuits and auxiliary emission controls.",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2500,"Alternator warning lamp, L-terminal - circuit low",Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,3,3
P2501,"Alternator warning lamp, L-terminal - circuit high",Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,3,3
P2502,Charging system voltage,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2503,Charging system - voltage low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2504,Charging system - voltage high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2505,Engine control module (ECM) - supply voltage,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2506,"Engine control module (ECM) - supply voltage, range/performance problem",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2507,Engine control module (ECM)- supply voltage low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2508,Engine control module (ECM) - supply voltage high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2509,"Engine control module (ECM) - supply voltage, intermittent",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P250A,Engine oil level sensor - circuit malfunction,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P250B,Engine oil level sensor- circuit range/performance,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P250C,Engine oil level sensor- circuit low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P250D,Engine oil level sensor - circuit high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P250E,Engine oil level sensor - circuit intermittent/erratic,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P250F,Engine oil level too low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2510,"Engine control (EC) relay, sense circuit - range/performance problem",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2511,"Engine control (EC) relay, sense circuit - circuit intermittent",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2512,Event data recorder request - open circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2513,Event data recorder request - circuit low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2514,Event data recorder request - circuit high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2515,A/C refrigerant pressure sensor B - circuit malfunction,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2516,A/C refrigerant pressure sensor B - range/performance problem,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2517,AIC refrigerant pressure sensor B - circuit low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2518,P2518 — GM teşhis kaydı (başlık orijinal PDF'te kırpılmış),Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2519,A/C request A - circuit malfunction,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P251A,Power take-off (PTO) enable switch - open circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P251B,Power take-off (PTO) enable switch - circuit low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P251C,Power take-off (PTO) enable switch - circuit high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P251E,Power take-off (PTO)- engine shut-down- circuit low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P251F,"Power take-off (PTO) monitoring, engine shut-off control - circuit high",Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2520,AJC request A - circuit low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2521,AJC request A - circuit high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2522,AJC request B - circuit malfunction,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2523,AJC request B - circuit low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2524,AJC request B - circuit high,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2525,Vacuum reservoir pressure sensor - circuit malfunction,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2526,Vacuum reservoir pressure sensor - range/performance problem,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
